,region,date,n
5867,Bretagne,2020-01-25,0
5868,Bretagne,2020-01-26,1
5869,Bretagne,2020-01-27,7
5870,Bretagne,2020-01-28,0
5871,Bretagne,2020-01-29,11
5872,Bretagne,2020-01-30,0
5873,Bretagne,2020-01-31,0
5874,Bretagne,2020-02-01,0
5875,Bretagne,2020-02-02,0
5876,Bretagne,2020-02-03,2
5877,Bretagne,2020-02-04,3
5878,Bretagne,2020-02-05,8
5879,Bretagne,2020-02-06,5
5880,Bretagne,2020-02-07,7
5881,Bretagne,2020-02-08,0
5882,Bretagne,2020-02-09,0
5883,Bretagne,2020-02-10,5
5884,Bretagne,2020-02-11,6
5885,Bretagne,2020-02-12,6
5886,Bretagne,2020-02-13,5
5887,Bretagne,2020-02-14,5
5888,Bretagne,2020-02-15,0
5889,Bretagne,2020-02-16,0
5890,Bretagne,2020-02-17,16
5891,Bretagne,2020-02-18,15
5892,Bretagne,2020-02-19,8
5893,Bretagne,2020-02-20,8
5894,Bretagne,2020-02-21,16
5895,Bretagne,2020-02-22,0
5896,Bretagne,2020-02-23,0
5897,Bretagne,2020-02-24,10
5898,Bretagne,2020-02-25,3
5899,Bretagne,2020-02-26,9
5900,Bretagne,2020-02-27,7
5901,Bretagne,2020-02-28,7
5902,Bretagne,2020-02-29,0
5903,Bretagne,2020-03-01,0
5904,Bretagne,2020-03-02,23
5905,Bretagne,2020-03-03,6
5906,Bretagne,2020-03-04,4
5907,Bretagne,2020-03-05,3
5908,Bretagne,2020-03-06,8
5909,Bretagne,2020-03-07,0
5910,Bretagne,2020-03-08,0
5911,Bretagne,2020-03-09,11
5912,Bretagne,2020-03-10,0
5913,Bretagne,2020-03-11,5
5914,Bretagne,2020-03-12,5
5915,Bretagne,2020-03-13,2
5916,Bretagne,2020-03-14,0
5917,Bretagne,2020-03-15,0
5918,Bretagne,2020-03-16,13
5919,Bretagne,2020-03-17,0
5920,Bretagne,2020-03-18,0
5921,Bretagne,2020-03-19,0
5922,Bretagne,2020-03-20,0
5923,Bretagne,2020-03-21,0
5924,Bretagne,2020-03-22,0
5925,Bretagne,2020-03-23,0
5926,Bretagne,2020-03-24,0
5927,Bretagne,2020-03-25,0
5928,Bretagne,2020-03-26,0
5929,Bretagne,2020-03-27,0
5930,Bretagne,2020-03-28,0
5931,Bretagne,2020-03-29,0
5932,Bretagne,2020-03-30,0
5933,Bretagne,2020-03-31,0
5934,Bretagne,2020-04-01,0
5935,Bretagne,2020-04-02,0
5936,Bretagne,2020-04-03,0
5937,Bretagne,2020-04-04,0
5938,Bretagne,2020-04-05,0
5939,Bretagne,2020-04-06,0
5940,Bretagne,2020-04-07,0
5941,Bretagne,2020-04-08,0
5942,Bretagne,2020-04-09,0
5943,Bretagne,2020-04-10,0
5944,Bretagne,2020-04-11,0
5945,Bretagne,2020-04-12,0
5946,Bretagne,2020-04-13,0
5947,Bretagne,2020-04-14,0
5948,Bretagne,2020-04-15,0
5949,Bretagne,2020-04-16,0
5950,Bretagne,2020-04-17,0
5951,Bretagne,2020-04-18,0
5952,Bretagne,2020-04-19,0
5953,Bretagne,2020-04-20,0
5954,Bretagne,2020-04-21,0
5955,Bretagne,2020-04-22,0
5956,Bretagne,2020-04-23,0
5957,Bretagne,2020-04-24,0
5958,Bretagne,2020-04-25,0
5959,Bretagne,2020-04-26,0
5960,Bretagne,2020-04-27,0
5961,Bretagne,2020-04-28,0
5962,Bretagne,2020-04-29,0
5963,Bretagne,2020-04-30,0
5964,Bretagne,2020-05-01,0
5965,Bretagne,2020-05-02,0
5966,Bretagne,2020-05-03,0
5967,Bretagne,2020-05-04,0
5968,Bretagne,2020-05-05,0
5969,Bretagne,2020-05-06,0
5970,Bretagne,2020-05-07,0
5971,Bretagne,2020-05-08,0
5972,Bretagne,2020-05-09,0
5973,Bretagne,2020-05-10,0
5974,Bretagne,2020-05-11,0
5975,Bretagne,2020-05-12,11
5976,Bretagne,2020-05-13,5
5977,Bretagne,2020-05-14,8
5978,Bretagne,2020-05-15,8
5979,Bretagne,2020-05-16,0
5980,Bretagne,2020-05-17,0
5981,Bretagne,2020-05-18,6
5982,Bretagne,2020-05-19,1
5983,Bretagne,2020-05-20,3
5984,Bretagne,2020-05-21,0
5985,Bretagne,2020-05-22,1
5986,Bretagne,2020-05-23,0
5987,Bretagne,2020-05-24,0
5988,Bretagne,2020-05-25,3
5989,Bretagne,2020-05-26,2
5990,Bretagne,2020-05-27,0
5991,Bretagne,2020-05-28,4
5992,Bretagne,2020-05-29,2
5993,Bretagne,2020-05-30,0
5994,Bretagne,2020-05-31,0
5995,Bretagne,2020-06-01,0
5996,Bretagne,2020-06-02,5
5997,Bretagne,2020-06-03,0
5998,Bretagne,2020-06-04,3
5999,Bretagne,2020-06-05,0
6000,Bretagne,2020-06-06,0
6001,Bretagne,2020-06-07,0
6002,Bretagne,2020-06-08,2
6003,Bretagne,2020-06-09,8
6004,Bretagne,2020-06-10,5
6005,Bretagne,2020-06-11,2
6006,Bretagne,2020-06-12,2
6007,Bretagne,2020-06-13,0
6008,Bretagne,2020-06-14,0
6009,Bretagne,2020-06-15,6
6010,Bretagne,2020-06-16,9
6011,Bretagne,2020-06-17,1
6012,Bretagne,2020-06-18,3
6013,Bretagne,2020-06-19,2
6014,Bretagne,2020-06-20,0
6015,Bretagne,2020-06-21,0
6016,Bretagne,2020-06-22,9
6017,Bretagne,2020-06-23,12
6018,Bretagne,2020-06-24,2
6019,Bretagne,2020-06-25,10
6020,Bretagne,2020-06-26,9
6021,Bretagne,2020-06-27,0
6022,Bretagne,2020-06-28,0
6023,Bretagne,2020-06-29,16
6024,Bretagne,2020-06-30,10
6025,Bretagne,2020-07-01,4
6026,Bretagne,2020-07-02,1
6027,Bretagne,2020-07-03,7
6028,Bretagne,2020-07-04,0
6029,Bretagne,2020-07-05,0
6030,Bretagne,2020-07-06,4
6031,Bretagne,2020-07-07,4
6032,Bretagne,2020-07-08,6
6033,Bretagne,2020-07-09,2
6034,Bretagne,2020-07-10,5
6035,Bretagne,2020-07-11,0
6036,Bretagne,2020-07-12,0
6037,Bretagne,2020-07-13,17
6038,Bretagne,2020-07-14,1
6039,Bretagne,2020-07-15,15
6040,Bretagne,2020-07-16,11
6041,Bretagne,2020-07-17,6
6042,Bretagne,2020-07-18,0
6043,Bretagne,2020-07-19,0
6044,Bretagne,2020-07-20,16
6045,Bretagne,2020-07-21,17
6046,Bretagne,2020-07-22,6
6047,Bretagne,2020-07-23,3
6048,Bretagne,2020-07-24,2
6049,Bretagne,2020-07-25,0
6050,Bretagne,2020-07-26,0
6051,Bretagne,2020-07-27,6
6052,Bretagne,2020-07-28,0
6053,Bretagne,2020-07-29,2
6054,Bretagne,2020-07-30,8
6055,Bretagne,2020-07-31,0
6056,Bretagne,2020-08-01,0
6057,Bretagne,2020-08-02,0
6058,Bretagne,2020-08-03,10
6059,Bretagne,2020-08-04,19
6060,Bretagne,2020-08-05,14
6061,Bretagne,2020-08-06,6
6062,Bretagne,2020-08-07,6
6063,Bretagne,2020-08-08,0
6064,Bretagne,2020-08-09,0
6065,Bretagne,2020-08-10,14
6066,Bretagne,2020-08-11,3
6067,Bretagne,2020-08-12,4
6068,Bretagne,2020-08-13,8
6069,Bretagne,2020-08-14,7
6070,Bretagne,2020-08-15,0
6071,Bretagne,2020-08-16,0
6072,Bretagne,2020-08-17,8
6073,Bretagne,2020-08-18,4
6074,Bretagne,2020-08-19,0
6075,Bretagne,2020-08-20,6
6076,Bretagne,2020-08-21,4
6077,Bretagne,2020-08-22,0
6078,Bretagne,2020-08-23,0
6079,Bretagne,2020-08-24,17
6080,Bretagne,2020-08-25,5
6081,Bretagne,2020-08-26,5
6082,Bretagne,2020-08-27,3
6083,Bretagne,2020-08-28,5
6084,Bretagne,2020-08-29,0
6085,Bretagne,2020-08-30,0
6086,Bretagne,2020-08-31,13
6087,Bretagne,2020-09-01,4
6088,Bretagne,2020-09-02,3
6089,Bretagne,2020-09-03,7
6090,Bretagne,2020-09-04,4
6091,Bretagne,2020-09-05,0
6092,Bretagne,2020-09-06,0
6093,Bretagne,2020-09-07,14
6094,Bretagne,2020-09-08,3
6095,Bretagne,2020-09-09,6
6096,Bretagne,2020-09-10,7
6097,Bretagne,2020-09-11,6
6098,Bretagne,2020-09-12,0
6099,Bretagne,2020-09-13,0
6100,Bretagne,2020-09-14,15
6101,Bretagne,2020-09-15,5
6102,Bretagne,2020-09-16,2
6103,Bretagne,2020-09-17,2
6104,Bretagne,2020-09-18,5
6105,Bretagne,2020-09-19,0
6106,Bretagne,2020-09-20,0
6107,Bretagne,2020-09-21,10
6108,Bretagne,2020-09-22,5
6109,Bretagne,2020-09-23,3
6110,Bretagne,2020-09-24,4
6111,Bretagne,2020-09-25,0
6112,Bretagne,2020-09-26,0
6113,Bretagne,2020-09-27,0
6114,Bretagne,2020-09-28,20
6115,Bretagne,2020-09-29,8
6116,Bretagne,2020-09-30,2
6117,Bretagne,2020-10-01,6
6118,Bretagne,2020-10-02,6
6119,Bretagne,2020-10-03,0
6120,Bretagne,2020-10-04,1
6121,Bretagne,2020-10-05,18
6122,Bretagne,2020-10-06,5
6123,Bretagne,2020-10-07,4
6124,Bretagne,2020-10-08,5
6125,Bretagne,2020-10-09,8
6126,Bretagne,2020-10-10,0
6127,Bretagne,2020-10-11,0
6128,Bretagne,2020-10-12,10
6129,Bretagne,2020-10-13,5
6130,Bretagne,2020-10-14,5
6131,Bretagne,2020-10-15,6
6132,Bretagne,2020-10-16,4
6133,Bretagne,2020-10-17,0
6134,Bretagne,2020-10-18,0
6135,Bretagne,2020-10-19,19
6136,Bretagne,2020-10-20,0
6137,Bretagne,2020-10-21,4
6138,Bretagne,2020-10-22,4
6139,Bretagne,2020-10-23,7
6140,Bretagne,2020-10-24,2
6141,Bretagne,2020-10-25,0
6142,Bretagne,2020-10-26,17
6143,Bretagne,2020-10-27,5
6144,Bretagne,2020-10-28,3
6145,Bretagne,2020-10-29,9
6146,Bretagne,2020-10-30,3
6147,Bretagne,2020-10-31,0
6148,Bretagne,2020-11-01,0
6149,Bretagne,2020-11-02,14
6150,Bretagne,2020-11-03,2
6151,Bretagne,2020-11-04,0
6152,Bretagne,2020-11-05,3
6153,Bretagne,2020-11-06,1
6154,Bretagne,2020-11-07,0
6155,Bretagne,2020-11-08,0
6156,Bretagne,2020-11-09,5
6157,Bretagne,2020-11-10,3
6158,Bretagne,2020-11-11,0
6159,Bretagne,2020-11-12,1
6160,Bretagne,2020-11-13,0
6161,Bretagne,2020-11-14,0
6162,Bretagne,2020-11-15,0
6163,Bretagne,2020-11-16,3
6164,Bretagne,2020-11-17,0
6165,Bretagne,2020-11-18,0
6166,Bretagne,2020-11-19,3
6167,Bretagne,2020-11-20,3
6168,Bretagne,2020-11-21,0
6169,Bretagne,2020-11-22,0
6170,Bretagne,2020-11-23,2
6171,Bretagne,2020-11-24,4
6172,Bretagne,2020-11-25,1
6173,Bretagne,2020-11-26,0
6174,Bretagne,2020-11-27,0
6175,Bretagne,2020-11-28,0
6176,Bretagne,2020-11-29,0
6177,Bretagne,2020-11-30,3
6178,Bretagne,2020-12-01,1
6179,Bretagne,2020-12-02,5
6180,Bretagne,2020-12-03,4
6181,Bretagne,2020-12-04,0
6182,Bretagne,2020-12-05,0
6183,Bretagne,2020-12-06,0
6184,Bretagne,2020-12-07,5
6185,Bretagne,2020-12-08,2
6186,Bretagne,2020-12-09,3
6187,Bretagne,2020-12-10,2
6188,Bretagne,2020-12-11,1
6189,Bretagne,2020-12-12,1
6190,Bretagne,2020-12-13,0
6191,Bretagne,2020-12-14,11
6192,Bretagne,2020-12-15,2
6193,Bretagne,2020-12-16,2
6194,Bretagne,2020-12-17,6
6195,Bretagne,2020-12-18,7
6196,Bretagne,2020-12-19,0
6197,Bretagne,2020-12-20,0
6198,Bretagne,2020-12-21,6
6199,Bretagne,2020-12-22,6
6200,Bretagne,2020-12-23,5
6201,Bretagne,2020-12-24,2
6202,Bretagne,2020-12-25,0
6203,Bretagne,2020-12-26,0
6204,Bretagne,2020-12-27,0
6205,Bretagne,2020-12-28,13
6206,Bretagne,2020-12-29,18
6207,Bretagne,2020-12-30,5
6208,Bretagne,2020-12-31,3
6209,Bretagne,2021-01-01,0
6210,Bretagne,2021-01-02,0
6211,Bretagne,2021-01-03,0
6212,Bretagne,2021-01-04,9
6213,Bretagne,2021-01-05,4
6214,Bretagne,2021-01-06,6
6215,Bretagne,2021-01-07,3
6216,Bretagne,2021-01-08,0
6217,Bretagne,2021-01-09,0
6218,Bretagne,2021-01-10,0
6219,Bretagne,2021-01-11,10
6220,Bretagne,2021-01-12,4
6221,Bretagne,2021-01-13,5
6222,Bretagne,2021-01-14,2
6223,Bretagne,2021-01-15,5
6224,Bretagne,2021-01-16,0
6225,Bretagne,2021-01-17,0
6226,Bretagne,2021-01-18,5
6227,Bretagne,2021-01-19,3
6228,Bretagne,2021-01-20,0
6229,Bretagne,2021-01-21,2
6230,Bretagne,2021-01-22,6
6231,Bretagne,2021-01-23,0
6232,Bretagne,2021-01-24,2
6233,Bretagne,2021-01-25,8
6234,Bretagne,2021-01-26,4
6235,Bretagne,2021-01-27,6
6236,Bretagne,2021-01-28,0
6237,Bretagne,2021-01-29,3
6238,Bretagne,2021-01-30,0
6239,Bretagne,2021-01-31,0
6240,Bretagne,2021-02-01,10
6241,Bretagne,2021-02-02,5
6242,Bretagne,2021-02-03,1
6243,Bretagne,2021-02-04,1
6244,Bretagne,2021-02-05,3
6245,Bretagne,2021-02-06,0
6246,Bretagne,2021-02-07,0
6247,Bretagne,2021-02-08,8
6248,Bretagne,2021-02-09,1
6249,Bretagne,2021-02-10,1
6250,Bretagne,2021-02-11,1
6251,Bretagne,2021-02-12,3
6252,Bretagne,2021-02-13,0
6253,Bretagne,2021-02-14,0
6254,Bretagne,2021-02-15,6
6255,Bretagne,2021-02-16,1
6256,Bretagne,2021-02-17,1
6257,Bretagne,2021-02-18,0
6258,Bretagne,2021-02-19,4
6259,Bretagne,2021-02-20,0
6260,Bretagne,2021-02-21,0
6261,Bretagne,2021-02-22,8
6262,Bretagne,2021-02-23,0
6263,Bretagne,2021-02-24,6
6264,Bretagne,2021-02-25,2
6265,Bretagne,2021-02-26,4
6266,Bretagne,2021-02-27,1
6267,Bretagne,2021-02-28,0
6268,Bretagne,2021-03-01,1
6269,Bretagne,2021-03-02,2
6270,Bretagne,2021-03-03,11
6271,Bretagne,2021-03-04,2
6272,Bretagne,2021-03-05,2
6273,Bretagne,2021-03-06,0
6274,Bretagne,2021-03-07,2
6275,Bretagne,2021-03-08,4
6276,Bretagne,2021-03-09,9
6277,Bretagne,2021-03-10,5
6278,Bretagne,2021-03-11,4
6279,Bretagne,2021-03-12,3
6280,Bretagne,2021-03-13,0
6281,Bretagne,2021-03-14,0
6282,Bretagne,2021-03-15,8
6283,Bretagne,2021-03-16,0
6284,Bretagne,2021-03-17,1
6285,Bretagne,2021-03-18,4
6286,Bretagne,2021-03-19,5
6287,Bretagne,2021-03-20,0
6288,Bretagne,2021-03-21,0
6289,Bretagne,2021-03-22,7
6290,Bretagne,2021-03-23,1
6291,Bretagne,2021-03-24,6
6292,Bretagne,2021-03-25,1
6293,Bretagne,2021-03-26,3
6294,Bretagne,2021-03-27,0
6295,Bretagne,2021-03-28,2
6296,Bretagne,2021-03-29,12
6297,Bretagne,2021-03-30,0
6298,Bretagne,2021-03-31,4
6299,Bretagne,2021-04-01,3
6300,Bretagne,2021-04-02,4
6301,Bretagne,2021-04-03,0
6302,Bretagne,2021-04-04,0
6303,Bretagne,2021-04-05,0
6304,Bretagne,2021-04-06,6
6305,Bretagne,2021-04-07,7
6306,Bretagne,2021-04-08,2
6307,Bretagne,2021-04-09,2
6308,Bretagne,2021-04-10,0
6309,Bretagne,2021-04-11,0
6310,Bretagne,2021-04-12,10
6311,Bretagne,2021-04-13,1
6312,Bretagne,2021-04-14,5
6313,Bretagne,2021-04-15,1
6314,Bretagne,2021-04-16,6
6315,Bretagne,2021-04-17,0
6316,Bretagne,2021-04-18,0
6317,Bretagne,2021-04-19,12
6318,Bretagne,2021-04-20,4
6319,Bretagne,2021-04-21,4
6320,Bretagne,2021-04-22,1
6321,Bretagne,2021-04-23,2
6322,Bretagne,2021-04-24,0
6323,Bretagne,2021-04-25,0
6324,Bretagne,2021-04-26,6
6325,Bretagne,2021-04-27,1
6326,Bretagne,2021-04-28,1
6327,Bretagne,2021-04-29,3
6328,Bretagne,2021-04-30,1
6329,Bretagne,2021-05-01,0
6330,Bretagne,2021-05-02,0
6331,Bretagne,2021-05-03,2
6332,Bretagne,2021-05-04,1
6333,Bretagne,2021-05-05,0
6334,Bretagne,2021-05-06,5
6335,Bretagne,2021-05-07,4
6336,Bretagne,2021-05-08,0
6337,Bretagne,2021-05-09,0
6338,Bretagne,2021-05-10,6
6339,Bretagne,2021-05-11,1
6340,Bretagne,2021-05-12,7
6341,Bretagne,2021-05-13,1
6342,Bretagne,2021-05-14,11
6343,Bretagne,2021-05-15,1
6344,Bretagne,2021-05-16,0
6345,Bretagne,2021-05-17,1
6346,Bretagne,2021-05-18,14
6347,Bretagne,2021-05-19,4
6348,Bretagne,2021-05-20,4
6349,Bretagne,2021-05-21,2
6350,Bretagne,2021-05-22,0
6351,Bretagne,2021-05-23,0
6352,Bretagne,2021-05-24,0
6353,Bretagne,2021-05-25,7
6354,Bretagne,2021-05-26,0
6355,Bretagne,2021-05-27,6
6356,Bretagne,2021-05-28,9
6357,Bretagne,2021-05-29,0
6358,Bretagne,2021-05-30,1
6359,Bretagne,2021-05-31,9
6360,Bretagne,2021-06-01,4
6361,Bretagne,2021-06-02,7
6362,Bretagne,2021-06-03,6
6363,Bretagne,2021-06-04,6
6364,Bretagne,2021-06-05,0
6365,Bretagne,2021-06-06,0
6366,Bretagne,2021-06-07,5
6367,Bretagne,2021-06-08,7
6368,Bretagne,2021-06-09,3
6369,Bretagne,2021-06-10,6
6370,Bretagne,2021-06-11,4
6371,Bretagne,2021-06-12,0
6372,Bretagne,2021-06-13,0
6373,Bretagne,2021-06-14,18
6374,Bretagne,2021-06-15,0
6375,Bretagne,2021-06-16,2
6376,Bretagne,2021-06-17,1
6377,Bretagne,2021-06-18,3
6378,Bretagne,2021-06-19,0
6379,Bretagne,2021-06-20,0
6380,Bretagne,2021-06-21,10
6381,Bretagne,2021-06-22,3
6382,Bretagne,2021-06-23,5
6383,Bretagne,2021-06-24,4
6384,Bretagne,2021-06-25,5
6385,Bretagne,2021-06-26,0
6386,Bretagne,2021-06-27,0
6387,Bretagne,2021-06-28,15
6388,Bretagne,2021-06-29,3
6389,Bretagne,2021-06-30,2
6390,Bretagne,2021-07-01,8
6391,Bretagne,2021-07-02,8
6392,Bretagne,2021-07-03,1
6393,Bretagne,2021-07-04,0
6394,Bretagne,2021-07-05,12
6395,Bretagne,2021-07-06,12
6396,Bretagne,2021-07-07,6
6397,Bretagne,2021-07-08,6
6398,Bretagne,2021-07-09,11
6399,Bretagne,2021-07-10,0
6400,Bretagne,2021-07-11,0
6401,Bretagne,2021-07-12,18
6402,Bretagne,2021-07-13,8
6403,Bretagne,2021-07-14,0
6404,Bretagne,2021-07-15,10
6405,Bretagne,2021-07-16,9
6406,Bretagne,2021-07-17,0
6407,Bretagne,2021-07-18,0
6408,Bretagne,2021-07-19,17
6409,Bretagne,2021-07-20,29
6410,Bretagne,2021-07-21,4
6411,Bretagne,2021-07-22,11
6412,Bretagne,2021-07-23,13
6413,Bretagne,2021-07-24,0
6414,Bretagne,2021-07-25,0
6415,Bretagne,2021-07-26,17
6416,Bretagne,2021-07-27,6
6417,Bretagne,2021-07-28,6
6418,Bretagne,2021-07-29,4
6419,Bretagne,2021-07-30,9
6420,Bretagne,2021-07-31,4
6421,Bretagne,2021-08-01,0
6422,Bretagne,2021-08-02,31
6423,Bretagne,2021-08-03,0
6424,Bretagne,2021-08-04,0
6425,Bretagne,2021-08-05,16
6426,Bretagne,2021-08-06,0
6427,Bretagne,2021-08-07,0
6428,Bretagne,2021-08-08,0
6429,Bretagne,2021-08-09,19
6430,Bretagne,2021-08-10,0
6431,Bretagne,2021-08-11,8
6432,Bretagne,2021-08-12,9
6433,Bretagne,2021-08-13,3
6434,Bretagne,2021-08-14,0
6435,Bretagne,2021-08-15,0
6436,Bretagne,2021-08-16,0
6437,Bretagne,2021-08-17,14
6438,Bretagne,2021-08-18,9
6439,Bretagne,2021-08-19,0
6440,Bretagne,2021-08-20,9
6441,Bretagne,2021-08-21,1
6442,Bretagne,2021-08-22,0
6443,Bretagne,2021-08-23,9
6444,Bretagne,2021-08-24,0
6445,Bretagne,2021-08-25,15
6446,Bretagne,2021-08-26,0
6447,Bretagne,2021-08-27,13
6448,Bretagne,2021-08-28,4
6449,Bretagne,2021-08-29,0
6450,Bretagne,2021-08-30,0
6451,Bretagne,2021-08-31,13
6452,Bretagne,2021-09-01,1
6453,Bretagne,2021-09-02,15
6454,Bretagne,2021-09-03,4
6455,Bretagne,2021-09-04,0
6456,Bretagne,2021-09-05,0
6457,Bretagne,2021-09-06,4
6458,Bretagne,2021-09-07,13
6459,Bretagne,2021-09-08,2
6460,Bretagne,2021-09-09,2
6461,Bretagne,2021-09-10,5
6462,Bretagne,2021-09-11,2
6463,Bretagne,2021-09-12,0
6464,Bretagne,2021-09-13,12
6465,Bretagne,2021-09-14,6
6466,Bretagne,2021-09-15,1
6467,Bretagne,2021-09-16,3
6468,Bretagne,2021-09-17,7
6469,Bretagne,2021-09-18,0
6470,Bretagne,2021-09-19,0
6471,Bretagne,2021-09-20,18
6472,Bretagne,2021-09-21,0
6473,Bretagne,2021-09-22,7
6474,Bretagne,2021-09-23,4
6475,Bretagne,2021-09-24,3
6476,Bretagne,2021-09-25,0
6477,Bretagne,2021-09-26,0
6478,Bretagne,2021-09-27,16
6479,Bretagne,2021-09-28,3
6480,Bretagne,2021-09-29,3
6481,Bretagne,2021-09-30,8
6482,Bretagne,2021-10-01,2
6483,Bretagne,2021-10-02,0
6484,Bretagne,2021-10-03,0
6485,Bretagne,2021-10-04,22
6486,Bretagne,2021-10-05,2
6487,Bretagne,2021-10-06,7
6488,Bretagne,2021-10-07,4
6489,Bretagne,2021-10-08,8
6490,Bretagne,2021-10-09,0
6491,Bretagne,2021-10-10,0
6492,Bretagne,2021-10-11,19
6493,Bretagne,2021-10-12,8
6494,Bretagne,2021-10-13,4
6495,Bretagne,2021-10-14,5
6496,Bretagne,2021-10-15,4
6497,Bretagne,2021-10-16,0
6498,Bretagne,2021-10-17,1
6499,Bretagne,2021-10-18,20
6500,Bretagne,2021-10-19,3
6501,Bretagne,2021-10-20,4
6502,Bretagne,2021-10-21,5
6503,Bretagne,2021-10-22,3
6504,Bretagne,2021-10-23,2
6505,Bretagne,2021-10-24,0
6506,Bretagne,2021-10-25,19
6507,Bretagne,2021-10-26,4
6508,Bretagne,2021-10-27,4
6509,Bretagne,2021-10-28,1
6510,Bretagne,2021-10-29,4
6511,Bretagne,2021-10-30,0
6512,Bretagne,2021-10-31,0
6513,Bretagne,2021-11-01,0
6514,Bretagne,2021-11-02,27
6515,Bretagne,2021-11-03,5
6516,Bretagne,2021-11-04,5
6517,Bretagne,2021-11-05,8
6518,Bretagne,2021-11-06,0
6519,Bretagne,2021-11-07,0
6520,Bretagne,2021-11-08,14
6521,Bretagne,2021-11-09,2
6522,Bretagne,2021-11-10,7
6523,Bretagne,2021-11-11,0
6524,Bretagne,2021-11-12,2
6525,Bretagne,2021-11-13,1
6526,Bretagne,2021-11-14,0
6527,Bretagne,2021-11-15,17
6528,Bretagne,2021-11-16,1
6529,Bretagne,2021-11-17,8
6530,Bretagne,2021-11-18,4
6531,Bretagne,2021-11-19,7
6532,Bretagne,2021-11-20,0
6533,Bretagne,2021-11-21,0
6534,Bretagne,2021-11-22,12
6535,Bretagne,2021-11-23,8
6536,Bretagne,2021-11-24,6
6537,Bretagne,2021-11-25,7
6538,Bretagne,2021-11-26,7
6539,Bretagne,2021-11-27,1
6540,Bretagne,2021-11-28,0
6541,Bretagne,2021-11-29,15
6542,Bretagne,2021-11-30,4
6543,Bretagne,2021-12-01,6
6544,Bretagne,2021-12-02,6
6545,Bretagne,2021-12-03,7
6546,Bretagne,2021-12-04,0
6547,Bretagne,2021-12-05,0
6548,Bretagne,2021-12-06,15
6549,Bretagne,2021-12-07,3
6550,Bretagne,2021-12-08,4
6551,Bretagne,2021-12-09,9
6552,Bretagne,2021-12-10,10
6553,Bretagne,2021-12-11,0
6554,Bretagne,2021-12-12,1
6555,Bretagne,2021-12-13,23
6556,Bretagne,2021-12-14,0
6557,Bretagne,2021-12-15,2
6558,Bretagne,2021-12-16,3
6559,Bretagne,2021-12-17,10
6560,Bretagne,2021-12-18,0
6561,Bretagne,2021-12-19,0
6562,Bretagne,2021-12-20,13
6563,Bretagne,2021-12-21,10
6564,Bretagne,2021-12-22,3
6565,Bretagne,2021-12-23,7
6566,Bretagne,2021-12-24,5
6567,Bretagne,2021-12-25,0
6568,Bretagne,2021-12-26,0
6569,Bretagne,2021-12-27,21
6570,Bretagne,2021-12-28,12
6571,Bretagne,2021-12-29,5
6572,Bretagne,2021-12-30,5
6573,Bretagne,2021-12-31,3
6574,Centre-Val de Loire,2016-01-01,1
6575,Centre-Val de Loire,2016-01-02,3
6576,Centre-Val de Loire,2016-01-03,1
6577,Centre-Val de Loire,2016-01-04,2
6578,Centre-Val de Loire,2016-01-05,5
6579,Centre-Val de Loire,2016-01-06,3
6580,Centre-Val de Loire,2016-01-07,10
6581,Centre-Val de Loire,2016-01-08,8
6582,Centre-Val de Loire,2016-01-09,7
6583,Centre-Val de Loire,2016-01-10,6
6584,Centre-Val de Loire,2016-01-11,8
6585,Centre-Val de Loire,2016-01-12,9
6586,Centre-Val de Loire,2016-01-13,9
6587,Centre-Val de Loire,2016-01-14,5
6588,Centre-Val de Loire,2016-01-15,14
6589,Centre-Val de Loire,2016-01-16,6
6590,Centre-Val de Loire,2016-01-17,6
6591,Centre-Val de Loire,2016-01-18,6
6592,Centre-Val de Loire,2016-01-19,2
6593,Centre-Val de Loire,2016-01-20,3
6594,Centre-Val de Loire,2016-01-21,5
6595,Centre-Val de Loire,2016-01-22,10
6596,Centre-Val de Loire,2016-01-23,6
6597,Centre-Val de Loire,2016-01-24,4
6598,Centre-Val de Loire,2016-01-25,11
6599,Centre-Val de Loire,2016-01-26,10
6600,Centre-Val de Loire,2016-01-27,4
6601,Centre-Val de Loire,2016-01-28,5
6602,Centre-Val de Loire,2016-01-29,13
6603,Centre-Val de Loire,2016-01-30,10
6604,Centre-Val de Loire,2016-01-31,4
6605,Centre-Val de Loire,2016-02-01,3
6606,Centre-Val de Loire,2016-02-02,4
6607,Centre-Val de Loire,2016-02-03,7
6608,Centre-Val de Loire,2016-02-04,2
6609,Centre-Val de Loire,2016-02-05,5
6610,Centre-Val de Loire,2016-02-06,1
6611,Centre-Val de Loire,2016-02-07,1
6612,Centre-Val de Loire,2016-02-08,6
6613,Centre-Val de Loire,2016-02-09,12
6614,Centre-Val de Loire,2016-02-10,8
6615,Centre-Val de Loire,2016-02-11,3
6616,Centre-Val de Loire,2016-02-12,6
6617,Centre-Val de Loire,2016-02-13,6
6618,Centre-Val de Loire,2016-02-14,3
6619,Centre-Val de Loire,2016-02-15,5
6620,Centre-Val de Loire,2016-02-16,1
6621,Centre-Val de Loire,2016-02-17,2
6622,Centre-Val de Loire,2016-02-18,8
6623,Centre-Val de Loire,2016-02-19,4
6624,Centre-Val de Loire,2016-02-20,4
6625,Centre-Val de Loire,2016-02-21,0
6626,Centre-Val de Loire,2016-02-22,11
6627,Centre-Val de Loire,2016-02-23,11
6628,Centre-Val de Loire,2016-02-24,7
