,code_dep,date,lat,long,tc
93,34,2019-12-31,43.577,3.9631669999999994,16.03328661527683
94,34,2020-12-31,43.577,3.9631669999999994,16.112866108786633
95,34,2021-12-31,43.577,3.963167,15.400105263157917
96,35,2016-12-31,48.068833,-1.7339999999999998,11.810848733744034
97,35,2017-12-31,48.068833,-1.7339999999999998,12.182989690721673
98,35,2018-12-31,48.06883299999999,-1.734,12.65320027529252
99,35,2019-12-31,48.06883299999999,-1.7339999999999998,12.427631127871123
100,35,2020-12-31,48.068833,-1.7340000000000002,13.090694491960337
101,35,2021-12-31,48.068833000000005,-1.7340000000000002,11.842980041293899
102,37,2016-12-31,47.4445,0.727333,12.010499316005493
103,37,2017-12-31,47.4445,0.727333,12.55824175824178
104,37,2018-12-31,47.4445,0.7273329999999999,13.1243541164313
105,37,2019-12-31,47.4445,0.727333,12.97283018867927
106,37,2020-12-31,47.4445,0.727333,13.471931623931647
107,37,2021-12-31,47.44449999999999,0.727333,11.986865569272998
108,40,2016-12-31,43.909833,-0.500167,13.627841315225183
109,40,2017-12-31,43.909833,-0.500167,13.55148788927338
110,40,2018-12-31,43.909833,-0.500167,14.056812694032446
111,40,2019-12-31,43.909833,-0.500167,13.912289735667718
112,40,2020-12-31,43.909833,-0.500167,14.408539094650227
113,40,2021-12-31,43.909833,-0.500167,13.40759972489686
114,43,2016-12-31,45.0745,3.764,9.145181134654841
115,43,2017-12-31,45.0745,3.764,9.239718019257245
116,43,2018-12-31,45.0745,3.7640000000000002,9.930538302277455
117,43,2019-12-31,45.0745,3.764,9.627672739773141
118,43,2020-12-31,45.0745,3.764,9.915825169555411
119,43,2021-12-31,45.0745,3.764,8.402250092216917
120,44,2016-12-31,47.14999999999999,-1.608833,12.466084873374424
121,44,2017-12-31,47.15,-1.608833,12.818515973892154
122,44,2018-12-31,47.15,-1.608833,13.295538778311624
123,44,2019-12-31,47.14999999999999,-1.608833,13.097120329105268
124,44,2020-12-31,47.15,-1.608833,13.648581196581219
125,44,2021-12-31,47.14999999999999,-1.608833,12.361411925976718
126,46,2016-12-31,44.745,1.396667,12.81718106995887
127,46,2017-12-31,44.745,1.396667,12.711065292096244
128,46,2018-12-31,44.745,1.396667,13.481126857932965
129,46,2019-12-31,44.745,1.396667,13.241265474552979
130,46,2020-12-31,44.745,1.396667,13.813598901098922
131,46,2021-12-31,44.745,1.396667,12.500206682742013
132,50,2016-12-31,49.725167000000006,-1.9398329999999997,12.217088388214925
133,50,2017-12-31,49.725167,-1.9398330000000001,12.751645207439221
134,50,2018-12-31,49.725167,-1.939833,12.319087452471505
135,50,2019-12-31,49.725167,-1.9398330000000001,12.98226640159048
136,50,2020-12-31,49.725167,-1.939833,12.740920096852323
137,50,2021-12-31,49.72516699999999,-1.9398330000000001,12.173711882229254
138,51,2016-12-31,49.209667,4.155333,10.664371360054835
139,51,2017-12-31,49.209667,4.155333,11.116493775933634
140,51,2018-12-31,49.209667,4.155333,11.870109814687737
141,51,2019-12-31,49.209666999999996,4.155333,11.424219554030897
142,51,2020-12-31,49.209667,4.155333,12.161067396510457
143,51,2021-12-31,49.209667,4.155333,10.70319477842668
144,54,2016-12-31,48.58100000000001,5.959833,10.31341379310347
145,54,2017-12-31,48.581,5.959833,10.792916093535098
146,54,2018-12-31,48.580999999999996,5.959832999999999,11.670515463917548
147,54,2019-12-31,48.580999999999996,5.959833,11.356172839506195
148,54,2020-12-31,48.581,5.959833,11.991292423723024
149,54,2021-12-31,48.58100000000001,5.959832999999999,10.255455177206416
150,56,2016-12-31,47.294333,-3.218333,13.138585434173693
151,56,2017-12-31,47.294332999999995,-3.218333,13.241308089500883
152,56,2018-12-31,47.294333,-3.218333,13.504156647200297
153,56,2019-12-31,47.294332999999995,-3.218333,13.491572067423483
154,56,2020-12-31,47.29433300000001,-3.218333,13.875593575419016
155,56,2021-12-31,47.294333,-3.218333,13.08233264320223
156,59,2016-12-31,50.57000000000001,3.0975,11.158535750940837
157,59,2017-12-31,50.57,3.0975,11.655521155830776
158,59,2018-12-31,50.56999999999999,3.0974999999999997,11.95512864493999
159,59,2019-12-31,50.57,3.0975000000000006,11.793415637860104
160,59,2020-12-31,50.57,3.0975,12.451332877648689
161,59,2021-12-31,50.57,3.0975,11.034784098697761
162,61,2016-12-31,48.445499999999996,0.110167,10.939965397923897
163,61,2017-12-31,48.4455,0.110167,11.507760989011011
164,61,2018-12-31,48.4455,0.11016699999999999,11.91264604810999
165,61,2019-12-31,48.4455,0.110167,11.71273486430065
166,61,2020-12-31,48.445499999999996,0.110167,12.43358725761775
167,61,2021-12-31,48.4455,0.110167,10.918430152143868
168,63,2016-12-31,45.786833,3.149333,11.943921703296727
169,63,2017-12-31,45.786833,3.149333,12.343984700973598
170,63,2018-12-31,45.786833,3.149333,13.057776213933872
171,63,2019-12-31,45.786833,3.149333,13.086306179775303
172,63,2020-12-31,45.786832999999994,3.149333,13.289833448993779
173,63,2021-12-31,45.786833,3.1493330000000004,11.828641285365025
174,65,2016-12-31,43.188,0.0,12.658474283741825
