date,type,nb_objets
2017-04-02 00:00:00+00:00,"Vêtements, chaussures",277
2017-04-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",303
2017-04-09 00:00:00+00:00,"Articles d'enfants, de puériculture",26
2017-04-09 00:00:00+00:00,"Articles de sport, loisirs, camping",24
2017-04-09 00:00:00+00:00,Articles médicaux,9
2017-04-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",582
2017-04-09 00:00:00+00:00,"Bijoux, montres",18
2017-04-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",103
2017-04-09 00:00:00+00:00,Divers,40
2017-04-09 00:00:00+00:00,Instruments de musique,5
2017-04-09 00:00:00+00:00,"Livres, articles de papéterie",51
2017-04-09 00:00:00+00:00,Optique,155
2017-04-09 00:00:00+00:00,Parapluies,9
2017-04-09 00:00:00+00:00,Pièces d'identités et papiers personnels,150
2017-04-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",223
2017-04-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
2017-04-09 00:00:00+00:00,"Vêtements, chaussures",274
2017-04-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",316
2017-04-16 00:00:00+00:00,"Articles d'enfants, de puériculture",30
2017-04-16 00:00:00+00:00,"Articles de sport, loisirs, camping",24
2017-04-16 00:00:00+00:00,Articles médicaux,21
2017-04-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",561
2017-04-16 00:00:00+00:00,"Bijoux, montres",16
2017-04-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
2017-04-16 00:00:00+00:00,Divers,31
2017-04-16 00:00:00+00:00,Instruments de musique,5
2017-04-16 00:00:00+00:00,"Livres, articles de papéterie",56
2017-04-16 00:00:00+00:00,Optique,124
2017-04-16 00:00:00+00:00,Parapluies,6
2017-04-16 00:00:00+00:00,Pièces d'identités et papiers personnels,168
2017-04-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",237
2017-04-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
2017-04-16 00:00:00+00:00,"Vêtements, chaussures",335
2017-04-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",264
2017-04-23 00:00:00+00:00,"Articles d'enfants, de puériculture",26
2017-04-23 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2017-04-23 00:00:00+00:00,Articles médicaux,4
2017-04-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",522
2017-04-23 00:00:00+00:00,"Bijoux, montres",11
2017-04-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",86
2017-04-23 00:00:00+00:00,Divers,29
2017-04-23 00:00:00+00:00,Instruments de musique,1
2017-04-23 00:00:00+00:00,"Livres, articles de papéterie",40
2017-04-23 00:00:00+00:00,Optique,106
2017-04-23 00:00:00+00:00,Parapluies,7
2017-04-23 00:00:00+00:00,Pièces d'identités et papiers personnels,174
2017-04-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",219
2017-04-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",20
2017-04-23 00:00:00+00:00,"Vêtements, chaussures",180
2017-04-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",297
2017-04-30 00:00:00+00:00,"Articles d'enfants, de puériculture",24
2017-04-30 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2017-04-30 00:00:00+00:00,Articles médicaux,17
2017-04-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",521
2017-04-30 00:00:00+00:00,"Bijoux, montres",13
2017-04-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",101
2017-04-30 00:00:00+00:00,Divers,23
2017-04-30 00:00:00+00:00,Instruments de musique,5
2017-04-30 00:00:00+00:00,"Livres, articles de papéterie",53
2017-04-30 00:00:00+00:00,Optique,131
2017-04-30 00:00:00+00:00,Parapluies,20
2017-04-30 00:00:00+00:00,Pièces d'identités et papiers personnels,158
2017-04-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",206
2017-04-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
2017-04-30 00:00:00+00:00,"Vêtements, chaussures",239
2017-05-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",274
2017-05-07 00:00:00+00:00,"Articles d'enfants, de puériculture",16
2017-05-07 00:00:00+00:00,"Articles de sport, loisirs, camping",13
2017-05-07 00:00:00+00:00,Articles médicaux,11
2017-05-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",528
2017-05-07 00:00:00+00:00,"Bijoux, montres",15
2017-05-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",84
2017-05-07 00:00:00+00:00,Divers,17
2017-05-07 00:00:00+00:00,Instruments de musique,7
2017-05-07 00:00:00+00:00,"Livres, articles de papéterie",44
2017-05-07 00:00:00+00:00,Optique,100
2017-05-07 00:00:00+00:00,Parapluies,38
2017-05-07 00:00:00+00:00,Pièces d'identités et papiers personnels,112
2017-05-07 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",215
2017-05-07 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
2017-05-07 00:00:00+00:00,"Vêtements, chaussures",199
2017-05-14 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",244
2017-05-14 00:00:00+00:00,"Articles d'enfants, de puériculture",21
2017-05-14 00:00:00+00:00,"Articles de sport, loisirs, camping",22
2017-05-14 00:00:00+00:00,Articles médicaux,8
2017-05-14 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",501
2017-05-14 00:00:00+00:00,"Bijoux, montres",16
2017-05-14 00:00:00+00:00,"Clés, porte-clés, badge magnétique",90
2017-05-14 00:00:00+00:00,Divers,30
2017-05-14 00:00:00+00:00,Instruments de musique,3
2017-05-14 00:00:00+00:00,"Livres, articles de papéterie",51
2017-05-14 00:00:00+00:00,Optique,89
2017-05-14 00:00:00+00:00,Parapluies,24
2017-05-14 00:00:00+00:00,Pièces d'identités et papiers personnels,137
2017-05-14 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",217
2017-05-14 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",26
2017-05-14 00:00:00+00:00,"Vêtements, chaussures",194
2017-05-21 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",269
2017-05-21 00:00:00+00:00,"Articles d'enfants, de puériculture",21
2017-05-21 00:00:00+00:00,"Articles de sport, loisirs, camping",19
2017-05-21 00:00:00+00:00,Articles médicaux,21
2017-05-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",523
2017-05-21 00:00:00+00:00,"Bijoux, montres",12
2017-05-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",126
2017-05-21 00:00:00+00:00,Divers,32
2017-05-21 00:00:00+00:00,Instruments de musique,4
2017-05-21 00:00:00+00:00,"Livres, articles de papéterie",49
2017-05-21 00:00:00+00:00,Optique,121
2017-05-21 00:00:00+00:00,Parapluies,22
2017-05-21 00:00:00+00:00,Pièces d'identités et papiers personnels,137
2017-05-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",224
2017-05-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",41
2017-05-21 00:00:00+00:00,"Vêtements, chaussures",264
2017-05-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",281
2017-05-28 00:00:00+00:00,"Articles d'enfants, de puériculture",19
2017-05-28 00:00:00+00:00,"Articles de sport, loisirs, camping",23
2017-05-28 00:00:00+00:00,Articles médicaux,14
2017-05-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",454
2017-05-28 00:00:00+00:00,"Bijoux, montres",16
2017-05-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",93
2017-05-28 00:00:00+00:00,Divers,19
2017-05-28 00:00:00+00:00,Instruments de musique,3
2017-05-28 00:00:00+00:00,"Livres, articles de papéterie",52
2017-05-28 00:00:00+00:00,Optique,135
2017-05-28 00:00:00+00:00,Parapluies,12
2017-05-28 00:00:00+00:00,Pièces d'identités et papiers personnels,117
2017-05-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",226
2017-05-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
2017-05-28 00:00:00+00:00,"Vêtements, chaussures",291
2017-06-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",289
2017-06-04 00:00:00+00:00,"Articles d'enfants, de puériculture",24
2017-06-04 00:00:00+00:00,"Articles de sport, loisirs, camping",19
2017-06-04 00:00:00+00:00,Articles médicaux,12
2017-06-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",502
2017-06-04 00:00:00+00:00,"Bijoux, montres",27
2017-06-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
2017-06-04 00:00:00+00:00,Divers,40
2017-06-04 00:00:00+00:00,Instruments de musique,2
2017-06-04 00:00:00+00:00,"Livres, articles de papéterie",58
2017-06-04 00:00:00+00:00,Optique,141
2017-06-04 00:00:00+00:00,Parapluies,15
2017-06-04 00:00:00+00:00,Pièces d'identités et papiers personnels,169
2017-06-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",275
2017-06-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",34
2017-06-04 00:00:00+00:00,"Vêtements, chaussures",303
2017-06-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",298
2017-06-11 00:00:00+00:00,"Articles d'enfants, de puériculture",25
2017-06-11 00:00:00+00:00,"Articles de sport, loisirs, camping",30
2017-06-11 00:00:00+00:00,Articles médicaux,11
2017-06-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",469
2017-06-11 00:00:00+00:00,"Bijoux, montres",16
2017-06-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
2017-06-11 00:00:00+00:00,Divers,43
2017-06-11 00:00:00+00:00,Instruments de musique,4
2017-06-11 00:00:00+00:00,"Livres, articles de papéterie",34
2017-06-11 00:00:00+00:00,Optique,128
2017-06-11 00:00:00+00:00,Parapluies,27
2017-06-11 00:00:00+00:00,Pièces d'identités et papiers personnels,195
2017-06-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",248
2017-06-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",33
2017-06-11 00:00:00+00:00,"Vêtements, chaussures",310
2017-06-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",331
2017-06-18 00:00:00+00:00,"Articles d'enfants, de puériculture",22
2017-06-18 00:00:00+00:00,"Articles de sport, loisirs, camping",24
2017-06-18 00:00:00+00:00,Articles médicaux,10
2017-06-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",508
2017-06-18 00:00:00+00:00,"Bijoux, montres",24
2017-06-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",95
2017-06-18 00:00:00+00:00,Divers,35
2017-06-18 00:00:00+00:00,Instruments de musique,3
2017-06-18 00:00:00+00:00,"Livres, articles de papéterie",53
2017-06-18 00:00:00+00:00,Optique,173
2017-06-18 00:00:00+00:00,Parapluies,5
2017-06-18 00:00:00+00:00,Pièces d'identités et papiers personnels,180
2017-06-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",283
2017-06-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
2017-06-18 00:00:00+00:00,"Vêtements, chaussures",351
2017-06-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",295
2017-06-25 00:00:00+00:00,"Articles d'enfants, de puériculture",10
2017-06-25 00:00:00+00:00,"Articles de sport, loisirs, camping",32
2017-06-25 00:00:00+00:00,Articles médicaux,12
2017-06-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",466
2017-06-25 00:00:00+00:00,"Bijoux, montres",16
2017-06-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",89
2017-06-25 00:00:00+00:00,Divers,23
2017-06-25 00:00:00+00:00,Instruments de musique,4
2017-06-25 00:00:00+00:00,"Livres, articles de papéterie",61
2017-06-25 00:00:00+00:00,Optique,172
2017-06-25 00:00:00+00:00,Parapluies,2
2017-06-25 00:00:00+00:00,Pièces d'identités et papiers personnels,192
2017-06-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",260
2017-06-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",31
2017-06-25 00:00:00+00:00,"Vêtements, chaussures",252
2017-07-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",312
2017-07-02 00:00:00+00:00,"Articles d'enfants, de puériculture",18
2017-07-02 00:00:00+00:00,"Articles de sport, loisirs, camping",21
2017-07-02 00:00:00+00:00,Articles médicaux,10
2017-07-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",597
2017-07-02 00:00:00+00:00,"Bijoux, montres",17
2017-07-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",102
2017-07-02 00:00:00+00:00,Divers,31
2017-07-02 00:00:00+00:00,Instruments de musique,3
2017-07-02 00:00:00+00:00,"Livres, articles de papéterie",40
2017-07-02 00:00:00+00:00,Optique,138
2017-07-02 00:00:00+00:00,Parapluies,34
2017-07-02 00:00:00+00:00,Pièces d'identités et papiers personnels,161
2017-07-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",260
2017-07-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
2017-07-02 00:00:00+00:00,"Vêtements, chaussures",271
2017-07-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",369
2017-07-09 00:00:00+00:00,"Articles d'enfants, de puériculture",17
2017-07-09 00:00:00+00:00,"Articles de sport, loisirs, camping",31
2017-07-09 00:00:00+00:00,Articles médicaux,20
2017-07-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",641
2017-07-09 00:00:00+00:00,"Bijoux, montres",22
2017-07-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",107
2017-07-09 00:00:00+00:00,Divers,49
2017-07-09 00:00:00+00:00,Instruments de musique,5
2017-07-09 00:00:00+00:00,"Livres, articles de papéterie",65
2017-07-09 00:00:00+00:00,Optique,162
2017-07-09 00:00:00+00:00,Parapluies,28
2017-07-09 00:00:00+00:00,Pièces d'identités et papiers personnels,222
2017-07-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",288
2017-07-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",36
2017-07-09 00:00:00+00:00,"Vêtements, chaussures",379
2017-07-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",291
2017-07-16 00:00:00+00:00,"Articles d'enfants, de puériculture",33
2017-07-16 00:00:00+00:00,"Articles de sport, loisirs, camping",37
2017-07-16 00:00:00+00:00,Articles médicaux,14
2017-07-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",660
2017-07-16 00:00:00+00:00,"Bijoux, montres",20
2017-07-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",89
2017-07-16 00:00:00+00:00,Divers,42
2017-07-16 00:00:00+00:00,Instruments de musique,4
2017-07-16 00:00:00+00:00,"Livres, articles de papéterie",43
2017-07-16 00:00:00+00:00,Optique,154
2017-07-16 00:00:00+00:00,Parapluies,38
2017-07-16 00:00:00+00:00,Pièces d'identités et papiers personnels,188
2017-07-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",268
2017-07-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",26
2017-07-16 00:00:00+00:00,"Vêtements, chaussures",366
2017-07-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",296
2017-07-23 00:00:00+00:00,"Articles d'enfants, de puériculture",41
2017-07-23 00:00:00+00:00,"Articles de sport, loisirs, camping",45
2017-07-23 00:00:00+00:00,Articles médicaux,12
2017-07-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",596
2017-07-23 00:00:00+00:00,"Bijoux, montres",25
2017-07-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",90
2017-07-23 00:00:00+00:00,Divers,34
2017-07-23 00:00:00+00:00,Instruments de musique,8
2017-07-23 00:00:00+00:00,"Livres, articles de papéterie",55
2017-07-23 00:00:00+00:00,Optique,157
2017-07-23 00:00:00+00:00,Parapluies,13
2017-07-23 00:00:00+00:00,Pièces d'identités et papiers personnels,199
2017-07-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",239
2017-07-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
2017-07-23 00:00:00+00:00,"Vêtements, chaussures",361
2017-07-30 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",266
2017-07-30 00:00:00+00:00,"Articles d'enfants, de puériculture",35
2017-07-30 00:00:00+00:00,"Articles de sport, loisirs, camping",58
2017-07-30 00:00:00+00:00,Articles médicaux,13
2017-07-30 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",631
2017-07-30 00:00:00+00:00,"Bijoux, montres",28
2017-07-30 00:00:00+00:00,"Clés, porte-clés, badge magnétique",63
2017-07-30 00:00:00+00:00,Divers,42
2017-07-30 00:00:00+00:00,Instruments de musique,7
2017-07-30 00:00:00+00:00,"Livres, articles de papéterie",43
2017-07-30 00:00:00+00:00,Optique,124
2017-07-30 00:00:00+00:00,Parapluies,24
2017-07-30 00:00:00+00:00,Pièces d'identités et papiers personnels,152
2017-07-30 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",198
2017-07-30 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",17
2017-07-30 00:00:00+00:00,"Vêtements, chaussures",331
2017-08-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",260
2017-08-06 00:00:00+00:00,"Articles d'enfants, de puériculture",30
2017-08-06 00:00:00+00:00,"Articles de sport, loisirs, camping",52
2017-08-06 00:00:00+00:00,Articles médicaux,13
2017-08-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",580
2017-08-06 00:00:00+00:00,"Bijoux, montres",21
2017-08-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",72
2017-08-06 00:00:00+00:00,Divers,33
2017-08-06 00:00:00+00:00,Instruments de musique,9
2017-08-06 00:00:00+00:00,"Livres, articles de papéterie",39
2017-08-06 00:00:00+00:00,Optique,131
2017-08-06 00:00:00+00:00,Parapluies,12
2017-08-06 00:00:00+00:00,Pièces d'identités et papiers personnels,159
2017-08-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",254
2017-08-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",24
2017-08-06 00:00:00+00:00,"Vêtements, chaussures",361
2017-08-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",242
2017-08-13 00:00:00+00:00,"Articles d'enfants, de puériculture",31
2017-08-13 00:00:00+00:00,"Articles de sport, loisirs, camping",35
2017-08-13 00:00:00+00:00,Articles médicaux,13
2017-08-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",535
2017-08-13 00:00:00+00:00,"Bijoux, montres",14
2017-08-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",79
2017-08-13 00:00:00+00:00,Divers,41
2017-08-13 00:00:00+00:00,Instruments de musique,13
2017-08-13 00:00:00+00:00,"Livres, articles de papéterie",37
2017-08-13 00:00:00+00:00,Optique,103
2017-08-13 00:00:00+00:00,Parapluies,27
2017-08-13 00:00:00+00:00,Pièces d'identités et papiers personnels,158
2017-08-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",231
2017-08-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",22
2017-08-13 00:00:00+00:00,"Vêtements, chaussures",263
2017-08-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",250
2017-08-20 00:00:00+00:00,"Articles d'enfants, de puériculture",31
2017-08-20 00:00:00+00:00,"Articles de sport, loisirs, camping",41
2017-08-20 00:00:00+00:00,Articles médicaux,13
2017-08-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",584
2017-08-20 00:00:00+00:00,"Bijoux, montres",15
2017-08-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",75
2017-08-20 00:00:00+00:00,Divers,36
2017-08-20 00:00:00+00:00,Instruments de musique,4
2017-08-20 00:00:00+00:00,"Livres, articles de papéterie",44
2017-08-20 00:00:00+00:00,Optique,126
2017-08-20 00:00:00+00:00,Parapluies,22
2017-08-20 00:00:00+00:00,Pièces d'identités et papiers personnels,136
2017-08-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",204
2017-08-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",28
2017-08-20 00:00:00+00:00,"Vêtements, chaussures",324
2017-08-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",278
2017-08-27 00:00:00+00:00,"Articles d'enfants, de puériculture",34
2017-08-27 00:00:00+00:00,"Articles de sport, loisirs, camping",45
2017-08-27 00:00:00+00:00,Articles médicaux,11
2017-08-27 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",537
2017-08-27 00:00:00+00:00,"Bijoux, montres",13
2017-08-27 00:00:00+00:00,"Clés, porte-clés, badge magnétique",88
2017-08-27 00:00:00+00:00,Divers,41
2017-08-27 00:00:00+00:00,Instruments de musique,6
2017-08-27 00:00:00+00:00,"Livres, articles de papéterie",44
2017-08-27 00:00:00+00:00,Optique,129
2017-08-27 00:00:00+00:00,Parapluies,18
2017-08-27 00:00:00+00:00,Pièces d'identités et papiers personnels,139
2017-08-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",223
2017-08-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",25
2017-08-27 00:00:00+00:00,"Vêtements, chaussures",354
2017-09-03 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",239
2017-09-03 00:00:00+00:00,"Articles d'enfants, de puériculture",28
2017-09-03 00:00:00+00:00,"Articles de sport, loisirs, camping",38
2017-09-03 00:00:00+00:00,Articles médicaux,18
2017-09-03 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",585
2017-09-03 00:00:00+00:00,"Bijoux, montres",29
2017-09-03 00:00:00+00:00,"Clés, porte-clés, badge magnétique",81
2017-09-03 00:00:00+00:00,Divers,25
2017-09-03 00:00:00+00:00,Instruments de musique,6
2017-09-03 00:00:00+00:00,"Livres, articles de papéterie",47
2017-09-03 00:00:00+00:00,Optique,90
2017-09-03 00:00:00+00:00,Parapluies,15
2017-09-03 00:00:00+00:00,Pièces d'identités et papiers personnels,177
2017-09-03 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",223
2017-09-03 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",23
2017-09-03 00:00:00+00:00,"Vêtements, chaussures",263
2017-09-10 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",267
2017-09-10 00:00:00+00:00,"Articles d'enfants, de puériculture",20
2017-09-10 00:00:00+00:00,"Articles de sport, loisirs, camping",27
2017-09-10 00:00:00+00:00,Articles médicaux,8
2017-09-10 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",540
2017-09-10 00:00:00+00:00,"Bijoux, montres",16
2017-09-10 00:00:00+00:00,"Clés, porte-clés, badge magnétique",77
2017-09-10 00:00:00+00:00,Divers,28
2017-09-10 00:00:00+00:00,Instruments de musique,3
2017-09-10 00:00:00+00:00,"Livres, articles de papéterie",39
2017-09-10 00:00:00+00:00,Optique,102
2017-09-10 00:00:00+00:00,Parapluies,22
2017-09-10 00:00:00+00:00,Pièces d'identités et papiers personnels,164
2017-09-10 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",246
2017-09-10 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",34
2017-09-10 00:00:00+00:00,"Vêtements, chaussures",277
2017-09-17 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",239
2017-09-17 00:00:00+00:00,"Articles d'enfants, de puériculture",16
2017-09-17 00:00:00+00:00,"Articles de sport, loisirs, camping",18
2017-09-17 00:00:00+00:00,Articles médicaux,7
2017-09-17 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",529
2017-09-17 00:00:00+00:00,"Bijoux, montres",14
2017-09-17 00:00:00+00:00,"Clés, porte-clés, badge magnétique",70
2017-09-17 00:00:00+00:00,Divers,24
2017-09-17 00:00:00+00:00,Instruments de musique,7
2017-09-17 00:00:00+00:00,"Livres, articles de papéterie",41
2017-09-17 00:00:00+00:00,Optique,96
2017-09-17 00:00:00+00:00,Parapluies,59
2017-09-17 00:00:00+00:00,Pièces d'identités et papiers personnels,133
2017-09-17 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",203
2017-09-17 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",21
2017-09-17 00:00:00+00:00,"Vêtements, chaussures",231
2017-09-24 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",275
2017-09-24 00:00:00+00:00,"Articles d'enfants, de puériculture",13
2017-09-24 00:00:00+00:00,"Articles de sport, loisirs, camping",21
2017-09-24 00:00:00+00:00,Articles médicaux,8
2017-09-24 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",579
2017-09-24 00:00:00+00:00,"Bijoux, montres",12
2017-09-24 00:00:00+00:00,"Clés, porte-clés, badge magnétique",86
2017-09-24 00:00:00+00:00,Divers,39
2017-09-24 00:00:00+00:00,Instruments de musique,7
2017-09-24 00:00:00+00:00,"Livres, articles de papéterie",46
2017-09-24 00:00:00+00:00,Optique,92
2017-09-24 00:00:00+00:00,Parapluies,16
2017-09-24 00:00:00+00:00,Pièces d'identités et papiers personnels,125
2017-09-24 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",208
2017-09-24 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",29
2017-09-24 00:00:00+00:00,"Vêtements, chaussures",256
2017-10-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",272
2017-10-01 00:00:00+00:00,"Articles d'enfants, de puériculture",17
2017-10-01 00:00:00+00:00,"Articles de sport, loisirs, camping",25
2017-10-01 00:00:00+00:00,Articles médicaux,10
2017-10-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",575
2017-10-01 00:00:00+00:00,"Bijoux, montres",15
2017-10-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",112
2017-10-01 00:00:00+00:00,Divers,28
2017-10-01 00:00:00+00:00,Instruments de musique,6
2017-10-01 00:00:00+00:00,"Livres, articles de papéterie",58
2017-10-01 00:00:00+00:00,Optique,123
2017-10-01 00:00:00+00:00,Parapluies,13
2017-10-01 00:00:00+00:00,Pièces d'identités et papiers personnels,197
2017-10-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",219
2017-10-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",32
2017-10-01 00:00:00+00:00,"Vêtements, chaussures",316
2017-10-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",283
2017-10-08 00:00:00+00:00,"Articles d'enfants, de puériculture",7
2017-10-08 00:00:00+00:00,"Articles de sport, loisirs, camping",15
2017-10-08 00:00:00+00:00,Articles médicaux,12
2017-10-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",612
2017-10-08 00:00:00+00:00,"Bijoux, montres",31
2017-10-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",84
2017-10-08 00:00:00+00:00,Divers,36
2017-10-08 00:00:00+00:00,Instruments de musique,4
2017-10-08 00:00:00+00:00,"Livres, articles de papéterie",40
2017-10-08 00:00:00+00:00,Optique,90
2017-10-08 00:00:00+00:00,Parapluies,18
2017-10-08 00:00:00+00:00,Pièces d'identités et papiers personnels,161
2017-10-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",221
