date,type,nb_objets
2017-02-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",42
2017-02-23 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2017-02-23 00:00:00+00:00,"Articles de sport, loisirs, camping",5
2017-02-23 00:00:00+00:00,Articles médicaux,1
2017-02-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",68
2017-02-23 00:00:00+00:00,"Bijoux, montres",3
2017-02-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",9
2017-02-23 00:00:00+00:00,Divers,5
2017-02-23 00:00:00+00:00,Instruments de musique,1
2017-02-23 00:00:00+00:00,"Livres, articles de papéterie",5
2017-02-23 00:00:00+00:00,Optique,16
2017-02-23 00:00:00+00:00,Parapluies,4
2017-02-23 00:00:00+00:00,Pièces d'identités et papiers personnels,36
2017-02-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",25
2017-02-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2017-02-23 00:00:00+00:00,"Vêtements, chaussures",28
2017-02-24 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",46
2017-02-24 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2017-02-24 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-02-24 00:00:00+00:00,Articles médicaux,4
2017-02-24 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",79
2017-02-24 00:00:00+00:00,"Bijoux, montres",5
2017-02-24 00:00:00+00:00,"Clés, porte-clés, badge magnétique",15
2017-02-24 00:00:00+00:00,Divers,5
2017-02-24 00:00:00+00:00,"Livres, articles de papéterie",4
2017-02-24 00:00:00+00:00,Optique,19
2017-02-24 00:00:00+00:00,Pièces d'identités et papiers personnels,30
2017-02-24 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",23
2017-02-24 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2017-02-24 00:00:00+00:00,"Vêtements, chaussures",17
2017-02-25 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",17
2017-02-25 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-02-25 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-02-25 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",50
2017-02-25 00:00:00+00:00,"Bijoux, montres",1
2017-02-25 00:00:00+00:00,"Clés, porte-clés, badge magnétique",5
2017-02-25 00:00:00+00:00,Divers,5
2017-02-25 00:00:00+00:00,Optique,6
2017-02-25 00:00:00+00:00,Pièces d'identités et papiers personnels,11
2017-02-25 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",20
2017-02-25 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2017-02-25 00:00:00+00:00,"Vêtements, chaussures",21
2017-02-26 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",11
2017-02-26 00:00:00+00:00,"Articles d'enfants, de puériculture",5
2017-02-26 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-02-26 00:00:00+00:00,Articles médicaux,2
2017-02-26 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",34
2017-02-26 00:00:00+00:00,"Bijoux, montres",1
2017-02-26 00:00:00+00:00,"Clés, porte-clés, badge magnétique",4
2017-02-26 00:00:00+00:00,Divers,3
2017-02-26 00:00:00+00:00,"Livres, articles de papéterie",4
2017-02-26 00:00:00+00:00,Optique,8
2017-02-26 00:00:00+00:00,Pièces d'identités et papiers personnels,9
2017-02-26 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",14
2017-02-26 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2017-02-26 00:00:00+00:00,"Vêtements, chaussures",18
2017-02-27 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",37
2017-02-27 00:00:00+00:00,"Articles d'enfants, de puériculture",5
2017-02-27 00:00:00+00:00,Articles médicaux,4
2017-02-27 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",103
2017-02-27 00:00:00+00:00,"Bijoux, montres",1
2017-02-27 00:00:00+00:00,"Clés, porte-clés, badge magnétique",19
2017-02-27 00:00:00+00:00,Divers,4
2017-02-27 00:00:00+00:00,"Livres, articles de papéterie",14
2017-02-27 00:00:00+00:00,Optique,18
2017-02-27 00:00:00+00:00,Parapluies,5
2017-02-27 00:00:00+00:00,Pièces d'identités et papiers personnels,30
2017-02-27 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",50
2017-02-27 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2017-02-27 00:00:00+00:00,"Vêtements, chaussures",43
2017-02-28 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",42
2017-02-28 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2017-02-28 00:00:00+00:00,"Articles de sport, loisirs, camping",9
2017-02-28 00:00:00+00:00,Articles médicaux,3
2017-02-28 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",74
2017-02-28 00:00:00+00:00,"Bijoux, montres",6
2017-02-28 00:00:00+00:00,"Clés, porte-clés, badge magnétique",13
2017-02-28 00:00:00+00:00,Divers,2
2017-02-28 00:00:00+00:00,"Livres, articles de papéterie",9
2017-02-28 00:00:00+00:00,Optique,23
2017-02-28 00:00:00+00:00,Parapluies,4
2017-02-28 00:00:00+00:00,Pièces d'identités et papiers personnels,27
2017-02-28 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",44
2017-02-28 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2017-02-28 00:00:00+00:00,"Vêtements, chaussures",29
2017-03-01 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",36
2017-03-01 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-01 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2017-03-01 00:00:00+00:00,Articles médicaux,3
2017-03-01 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",71
2017-03-01 00:00:00+00:00,"Bijoux, montres",4
2017-03-01 00:00:00+00:00,"Clés, porte-clés, badge magnétique",15
2017-03-01 00:00:00+00:00,Divers,4
2017-03-01 00:00:00+00:00,Instruments de musique,3
2017-03-01 00:00:00+00:00,"Livres, articles de papéterie",12
2017-03-01 00:00:00+00:00,Optique,13
2017-03-01 00:00:00+00:00,Parapluies,13
2017-03-01 00:00:00+00:00,Pièces d'identités et papiers personnels,25
2017-03-01 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",30
2017-03-01 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2017-03-01 00:00:00+00:00,"Vêtements, chaussures",41
2017-03-02 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",39
2017-03-02 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-02 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2017-03-02 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",78
2017-03-02 00:00:00+00:00,"Bijoux, montres",1
2017-03-02 00:00:00+00:00,"Clés, porte-clés, badge magnétique",16
2017-03-02 00:00:00+00:00,Divers,6
2017-03-02 00:00:00+00:00,"Livres, articles de papéterie",15
2017-03-02 00:00:00+00:00,Optique,11
2017-03-02 00:00:00+00:00,Parapluies,8
2017-03-02 00:00:00+00:00,Pièces d'identités et papiers personnels,16
2017-03-02 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",18
2017-03-02 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2017-03-02 00:00:00+00:00,"Vêtements, chaussures",26
2017-03-03 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",39
2017-03-03 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2017-03-03 00:00:00+00:00,"Articles de sport, loisirs, camping",4
2017-03-03 00:00:00+00:00,Articles médicaux,2
2017-03-03 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",73
2017-03-03 00:00:00+00:00,"Bijoux, montres",5
2017-03-03 00:00:00+00:00,"Clés, porte-clés, badge magnétique",17
2017-03-03 00:00:00+00:00,Divers,8
2017-03-03 00:00:00+00:00,Instruments de musique,3
2017-03-03 00:00:00+00:00,"Livres, articles de papéterie",7
2017-03-03 00:00:00+00:00,Optique,21
2017-03-03 00:00:00+00:00,Parapluies,1
2017-03-03 00:00:00+00:00,Pièces d'identités et papiers personnels,33
2017-03-03 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",37
2017-03-03 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2017-03-03 00:00:00+00:00,"Vêtements, chaussures",22
2017-03-04 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",26
2017-03-04 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2017-03-04 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2017-03-04 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",38
2017-03-04 00:00:00+00:00,"Clés, porte-clés, badge magnétique",4
2017-03-04 00:00:00+00:00,Divers,1
2017-03-04 00:00:00+00:00,"Livres, articles de papéterie",3
2017-03-04 00:00:00+00:00,Optique,6
2017-03-04 00:00:00+00:00,Parapluies,5
2017-03-04 00:00:00+00:00,Pièces d'identités et papiers personnels,15
2017-03-04 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",26
2017-03-04 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2017-03-04 00:00:00+00:00,"Vêtements, chaussures",11
2017-03-05 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",15
2017-03-05 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-05 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",43
2017-03-05 00:00:00+00:00,"Bijoux, montres",1
2017-03-05 00:00:00+00:00,"Clés, porte-clés, badge magnétique",2
2017-03-05 00:00:00+00:00,Instruments de musique,1
2017-03-05 00:00:00+00:00,"Livres, articles de papéterie",8
2017-03-05 00:00:00+00:00,Optique,5
2017-03-05 00:00:00+00:00,Parapluies,1
2017-03-05 00:00:00+00:00,Pièces d'identités et papiers personnels,5
2017-03-05 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",14
2017-03-05 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2017-03-05 00:00:00+00:00,"Vêtements, chaussures",11
2017-03-06 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",65
2017-03-06 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-06 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-06 00:00:00+00:00,Articles médicaux,1
2017-03-06 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",126
2017-03-06 00:00:00+00:00,"Bijoux, montres",3
2017-03-06 00:00:00+00:00,"Clés, porte-clés, badge magnétique",28
2017-03-06 00:00:00+00:00,Divers,5
2017-03-06 00:00:00+00:00,Instruments de musique,1
2017-03-06 00:00:00+00:00,"Livres, articles de papéterie",12
2017-03-06 00:00:00+00:00,Optique,21
2017-03-06 00:00:00+00:00,Parapluies,11
2017-03-06 00:00:00+00:00,Pièces d'identités et papiers personnels,56
2017-03-06 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",58
2017-03-06 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2017-03-06 00:00:00+00:00,"Vêtements, chaussures",36
2017-03-07 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",53
2017-03-07 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-07 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-07 00:00:00+00:00,Articles médicaux,1
2017-03-07 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",74
2017-03-07 00:00:00+00:00,"Bijoux, montres",1
2017-03-07 00:00:00+00:00,"Clés, porte-clés, badge magnétique",11
2017-03-07 00:00:00+00:00,Divers,4
2017-03-07 00:00:00+00:00,Instruments de musique,1
2017-03-07 00:00:00+00:00,"Livres, articles de papéterie",8
2017-03-07 00:00:00+00:00,Optique,11
2017-03-07 00:00:00+00:00,Parapluies,15
2017-03-07 00:00:00+00:00,Pièces d'identités et papiers personnels,30
2017-03-07 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",31
2017-03-07 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2017-03-07 00:00:00+00:00,"Vêtements, chaussures",23
2017-03-08 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",39
2017-03-08 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-08 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-08 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",72
2017-03-08 00:00:00+00:00,"Bijoux, montres",2
2017-03-08 00:00:00+00:00,"Clés, porte-clés, badge magnétique",16
2017-03-08 00:00:00+00:00,Divers,10
2017-03-08 00:00:00+00:00,Instruments de musique,1
2017-03-08 00:00:00+00:00,"Livres, articles de papéterie",10
2017-03-08 00:00:00+00:00,Optique,14
2017-03-08 00:00:00+00:00,Parapluies,17
2017-03-08 00:00:00+00:00,Pièces d'identités et papiers personnels,26
2017-03-08 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",44
2017-03-08 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2017-03-08 00:00:00+00:00,"Vêtements, chaussures",42
2017-03-09 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",31
2017-03-09 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-09 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2017-03-09 00:00:00+00:00,Articles médicaux,5
2017-03-09 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",68
2017-03-09 00:00:00+00:00,"Bijoux, montres",1
2017-03-09 00:00:00+00:00,"Clés, porte-clés, badge magnétique",14
2017-03-09 00:00:00+00:00,Divers,4
2017-03-09 00:00:00+00:00,Instruments de musique,1
2017-03-09 00:00:00+00:00,"Livres, articles de papéterie",14
2017-03-09 00:00:00+00:00,Optique,9
2017-03-09 00:00:00+00:00,Parapluies,8
2017-03-09 00:00:00+00:00,Pièces d'identités et papiers personnels,24
2017-03-09 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",24
2017-03-09 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",5
2017-03-09 00:00:00+00:00,"Vêtements, chaussures",34
2017-03-10 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",53
2017-03-10 00:00:00+00:00,"Articles d'enfants, de puériculture",5
2017-03-10 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-10 00:00:00+00:00,Articles médicaux,1
2017-03-10 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",80
2017-03-10 00:00:00+00:00,"Bijoux, montres",4
2017-03-10 00:00:00+00:00,"Clés, porte-clés, badge magnétique",10
2017-03-10 00:00:00+00:00,Divers,2
2017-03-10 00:00:00+00:00,Instruments de musique,1
2017-03-10 00:00:00+00:00,"Livres, articles de papéterie",9
2017-03-10 00:00:00+00:00,Optique,23
2017-03-10 00:00:00+00:00,Parapluies,7
2017-03-10 00:00:00+00:00,Pièces d'identités et papiers personnels,21
2017-03-10 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",32
2017-03-10 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",2
2017-03-10 00:00:00+00:00,"Vêtements, chaussures",25
2017-03-11 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",20
2017-03-11 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-11 00:00:00+00:00,"Articles de sport, loisirs, camping",5
2017-03-11 00:00:00+00:00,Articles médicaux,2
2017-03-11 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",57
2017-03-11 00:00:00+00:00,"Bijoux, montres",2
2017-03-11 00:00:00+00:00,"Clés, porte-clés, badge magnétique",3
2017-03-11 00:00:00+00:00,Divers,1
2017-03-11 00:00:00+00:00,"Livres, articles de papéterie",7
2017-03-11 00:00:00+00:00,Optique,13
2017-03-11 00:00:00+00:00,Parapluies,2
2017-03-11 00:00:00+00:00,Pièces d'identités et papiers personnels,18
2017-03-11 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",13
2017-03-11 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2017-03-11 00:00:00+00:00,"Vêtements, chaussures",22
2017-03-12 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",15
2017-03-12 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-12 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2017-03-12 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",27
2017-03-12 00:00:00+00:00,"Clés, porte-clés, badge magnétique",4
2017-03-12 00:00:00+00:00,"Livres, articles de papéterie",3
2017-03-12 00:00:00+00:00,Optique,1
2017-03-12 00:00:00+00:00,Pièces d'identités et papiers personnels,12
2017-03-12 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",8
2017-03-12 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",1
2017-03-12 00:00:00+00:00,"Vêtements, chaussures",11
2017-03-13 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",57
2017-03-13 00:00:00+00:00,"Articles d'enfants, de puériculture",4
2017-03-13 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-13 00:00:00+00:00,Articles médicaux,1
2017-03-13 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",121
2017-03-13 00:00:00+00:00,"Bijoux, montres",5
2017-03-13 00:00:00+00:00,"Clés, porte-clés, badge magnétique",14
2017-03-13 00:00:00+00:00,Divers,7
2017-03-13 00:00:00+00:00,"Livres, articles de papéterie",12
2017-03-13 00:00:00+00:00,Optique,13
2017-03-13 00:00:00+00:00,Parapluies,2
2017-03-13 00:00:00+00:00,Pièces d'identités et papiers personnels,28
2017-03-13 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",43
2017-03-13 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2017-03-13 00:00:00+00:00,"Vêtements, chaussures",44
2017-03-14 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",54
2017-03-14 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-14 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2017-03-14 00:00:00+00:00,Articles médicaux,1
2017-03-14 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",93
2017-03-14 00:00:00+00:00,"Bijoux, montres",4
2017-03-14 00:00:00+00:00,"Clés, porte-clés, badge magnétique",7
2017-03-14 00:00:00+00:00,Divers,12
2017-03-14 00:00:00+00:00,Instruments de musique,1
2017-03-14 00:00:00+00:00,"Livres, articles de papéterie",7
2017-03-14 00:00:00+00:00,Optique,7
2017-03-14 00:00:00+00:00,Parapluies,3
2017-03-14 00:00:00+00:00,Pièces d'identités et papiers personnels,47
2017-03-14 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",36
2017-03-14 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",7
2017-03-14 00:00:00+00:00,"Vêtements, chaussures",41
2017-03-15 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",46
2017-03-15 00:00:00+00:00,"Articles d'enfants, de puériculture",5
2017-03-15 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-15 00:00:00+00:00,Articles médicaux,5
2017-03-15 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",77
2017-03-15 00:00:00+00:00,"Bijoux, montres",4
2017-03-15 00:00:00+00:00,"Clés, porte-clés, badge magnétique",12
2017-03-15 00:00:00+00:00,Divers,8
2017-03-15 00:00:00+00:00,Instruments de musique,2
2017-03-15 00:00:00+00:00,"Livres, articles de papéterie",6
2017-03-15 00:00:00+00:00,Optique,19
2017-03-15 00:00:00+00:00,Parapluies,3
2017-03-15 00:00:00+00:00,Pièces d'identités et papiers personnels,14
2017-03-15 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",33
2017-03-15 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",7
2017-03-15 00:00:00+00:00,"Vêtements, chaussures",30
2017-03-16 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",31
2017-03-16 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2017-03-16 00:00:00+00:00,"Articles de sport, loisirs, camping",5
2017-03-16 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",74
2017-03-16 00:00:00+00:00,"Bijoux, montres",4
2017-03-16 00:00:00+00:00,"Clés, porte-clés, badge magnétique",17
2017-03-16 00:00:00+00:00,Divers,3
2017-03-16 00:00:00+00:00,Instruments de musique,1
2017-03-16 00:00:00+00:00,"Livres, articles de papéterie",2
2017-03-16 00:00:00+00:00,Optique,13
2017-03-16 00:00:00+00:00,Parapluies,2
2017-03-16 00:00:00+00:00,Pièces d'identités et papiers personnels,22
2017-03-16 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",34
2017-03-16 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",5
2017-03-16 00:00:00+00:00,"Vêtements, chaussures",28
2017-03-17 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",54
2017-03-17 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-17 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2017-03-17 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",87
2017-03-17 00:00:00+00:00,"Bijoux, montres",3
2017-03-17 00:00:00+00:00,"Clés, porte-clés, badge magnétique",16
2017-03-17 00:00:00+00:00,Divers,5
2017-03-17 00:00:00+00:00,Instruments de musique,1
2017-03-17 00:00:00+00:00,"Livres, articles de papéterie",7
2017-03-17 00:00:00+00:00,Optique,13
2017-03-17 00:00:00+00:00,Pièces d'identités et papiers personnels,18
2017-03-17 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",34
2017-03-17 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2017-03-17 00:00:00+00:00,"Vêtements, chaussures",34
2017-03-18 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",26
2017-03-18 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-18 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2017-03-18 00:00:00+00:00,Articles médicaux,2
2017-03-18 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",50
2017-03-18 00:00:00+00:00,"Bijoux, montres",2
2017-03-18 00:00:00+00:00,"Clés, porte-clés, badge magnétique",14
2017-03-18 00:00:00+00:00,Divers,3
2017-03-18 00:00:00+00:00,"Livres, articles de papéterie",7
2017-03-18 00:00:00+00:00,Optique,17
2017-03-18 00:00:00+00:00,Pièces d'identités et papiers personnels,29
2017-03-18 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",32
2017-03-18 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",4
2017-03-18 00:00:00+00:00,"Vêtements, chaussures",12
2017-03-19 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",16
2017-03-19 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2017-03-19 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",40
2017-03-19 00:00:00+00:00,"Clés, porte-clés, badge magnétique",11
2017-03-19 00:00:00+00:00,Divers,1
2017-03-19 00:00:00+00:00,Instruments de musique,1
2017-03-19 00:00:00+00:00,"Livres, articles de papéterie",3
2017-03-19 00:00:00+00:00,Optique,15
2017-03-19 00:00:00+00:00,Parapluies,1
2017-03-19 00:00:00+00:00,Pièces d'identités et papiers personnels,5
2017-03-19 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",15
2017-03-19 00:00:00+00:00,"Vêtements, chaussures",13
2017-03-20 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",59
2017-03-20 00:00:00+00:00,"Articles d'enfants, de puériculture",1
2017-03-20 00:00:00+00:00,"Articles de sport, loisirs, camping",1
2017-03-20 00:00:00+00:00,Articles médicaux,2
2017-03-20 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",157
2017-03-20 00:00:00+00:00,"Bijoux, montres",2
2017-03-20 00:00:00+00:00,"Clés, porte-clés, badge magnétique",19
2017-03-20 00:00:00+00:00,Divers,12
2017-03-20 00:00:00+00:00,Instruments de musique,1
2017-03-20 00:00:00+00:00,"Livres, articles de papéterie",14
2017-03-20 00:00:00+00:00,Optique,16
2017-03-20 00:00:00+00:00,Parapluies,8
2017-03-20 00:00:00+00:00,Pièces d'identités et papiers personnels,52
2017-03-20 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",62
2017-03-20 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",6
2017-03-20 00:00:00+00:00,"Vêtements, chaussures",40
2017-03-21 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",29
2017-03-21 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-21 00:00:00+00:00,"Articles de sport, loisirs, camping",3
2017-03-21 00:00:00+00:00,Articles médicaux,1
2017-03-21 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",73
2017-03-21 00:00:00+00:00,"Bijoux, montres",1
2017-03-21 00:00:00+00:00,"Clés, porte-clés, badge magnétique",13
2017-03-21 00:00:00+00:00,Divers,4
2017-03-21 00:00:00+00:00,Instruments de musique,2
2017-03-21 00:00:00+00:00,"Livres, articles de papéterie",7
2017-03-21 00:00:00+00:00,Optique,9
2017-03-21 00:00:00+00:00,Parapluies,3
2017-03-21 00:00:00+00:00,Pièces d'identités et papiers personnels,20
2017-03-21 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",24
2017-03-21 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",5
2017-03-21 00:00:00+00:00,"Vêtements, chaussures",15
2017-03-22 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",45
2017-03-22 00:00:00+00:00,"Articles d'enfants, de puériculture",2
2017-03-22 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",57
2017-03-22 00:00:00+00:00,"Bijoux, montres",2
2017-03-22 00:00:00+00:00,"Clés, porte-clés, badge magnétique",15
2017-03-22 00:00:00+00:00,Divers,3
2017-03-22 00:00:00+00:00,Instruments de musique,1
2017-03-22 00:00:00+00:00,"Livres, articles de papéterie",17
2017-03-22 00:00:00+00:00,Optique,17
2017-03-22 00:00:00+00:00,Parapluies,6
2017-03-22 00:00:00+00:00,Pièces d'identités et papiers personnels,35
2017-03-22 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",33
2017-03-22 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",3
2017-03-22 00:00:00+00:00,"Vêtements, chaussures",24
2017-03-23 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",39
2017-03-23 00:00:00+00:00,"Articles d'enfants, de puériculture",3
2017-03-23 00:00:00+00:00,"Articles de sport, loisirs, camping",2
2017-03-23 00:00:00+00:00,Articles médicaux,2
2017-03-23 00:00:00+00:00,"Bagagerie: sacs, valises, cartables",86
2017-03-23 00:00:00+00:00,"Clés, porte-clés, badge magnétique",11
2017-03-23 00:00:00+00:00,Divers,2
2017-03-23 00:00:00+00:00,"Livres, articles de papéterie",4
2017-03-23 00:00:00+00:00,Optique,8
2017-03-23 00:00:00+00:00,Parapluies,9
2017-03-23 00:00:00+00:00,Pièces d'identités et papiers personnels,20
2017-03-23 00:00:00+00:00,"Porte-monnaie / portefeuille, argent, titres",21
2017-03-23 00:00:00+00:00,"Vélos, trottinettes, accessoires 2 roues",7
2017-03-23 00:00:00+00:00,"Vêtements, chaussures",25
2017-03-24 00:00:00+00:00,"Appareils électroniques, informatiques, appareils photo",32
